+ Processor: 1 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                137612061      87.1139        1336119542     24.4125   
+ Load-Misses:             20355831       12.8861        4136983327     75.5875   
+ Load-Total Accesses:     157967892      100            5473102869     100       

+ Store-Hits               129063498      95.9398        1290634792     53.4122   
+ Store-Misses:            5461972        4.06018        1125732793     46.5878   
+ Store-Total Accesses:    134525470      100            2416367585     100       

+ Total-Hits:              266675559      91.1732        2626754334     33.2944   
+ Total-Misses:            25817803       8.8268         5262716120     66.7056   

+ Estimated Cost:          292493362      100            7889470454     100       


+ Processor: 2 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                143414296      84.5875        1372797748     20.8565   
+ Load-Misses:             26131153       15.4125        5209315563     79.1435   
+ Load-Total Accesses:     169545449      100            6582113311     100       

+ Store-Hits               130227768      95.6781        1302277588     51.766    
+ Store-Misses:            5882492        4.32186        1213421238     48.234    
+ Store-Total Accesses:    136110260      100            2515698826     100       

+ Total-Hits:              273642064      89.5262        2675075336     29.4035   
+ Total-Misses:            32013645       10.4738        6422736801     70.5965   

+ Estimated Cost:          305655709      100            9097812137     100       


+ Processor: 3 L1 Data Cache
+                          Count          %              Cycles         %         
+ Load-Hits                143797659      84.5908        1091775818     17.3748   
+ Load-Misses:             26194450       15.4092        5191890841     82.6252   
+ Load-Total Accesses:     169992109      100            6283666659     100       

+ Store-Hits               131069854      95.8333        1034018576     47.0203   
+ Store-Misses:            5698714        4.16668        1165070352     52.9797   
+ Store-Total Accesses:    136768568      100            2199088928     100       

+ Total-Hits:              274867513      89.6032        2125794394     25.0602   
+ Total-Misses:            31893164       10.3968        6356961193     74.9398   

+ Estimated Cost:          306760677      100            8482755587     100       


Memory Stats:
Addr 	 Loads 	 Stores 	 LHIS 	 LMISS 	 SHIT 	 SMISS
0x00007f3585daa18f	1	0	1	0	0	0	1
0x00007f3585daa190	1	0	1	0	0	0	1
0x00007f3585daa191	1	0	1	0	0	0	1
0x00007f3585daa192	1	0	1	0	0	0	1
0x00007f3585daa193	1	0	1	0	0	0	1
0x00007f3585daa194	1	0	1	0	0	0	1
0x00007f3585daa195	1	0	1	0	0	0	1
0x00007f3585daa196	1	0	1	0	0	0	1
0x00007f3585daa197	1	0	1	0	0	0	1
0x00007f3585daa198	1	0	1	0	0	0	1
0x00007f3585daa199	1	0	1	0	0	0	1
0x00007f3585daa19a	1	0	1	0	0	0	1
0x00007f3585daa19b	1	0	1	0	0	0	1
0x00007f3585daa19c	1	0	1	0	0	0	1
0x00007f3585daa19d	1	0	1	0	0	0	1
0x00007f3585daa19e	1	0	1	0	0	0	1
0x00007f3585daa19f	1	0	1	0	0	0	1
0x00007f3585daa1a0	1	0	1	0	0	0	1
0x00007f3585daa1a1	1	0	1	0	0	0	1
0x00007f3585daa1a2	1	0	1	0	0	0	1
0x00007f3585daa1a3	1	0	1	0	0	0	1
0x00007f3585daa1a4	1	0	1	0	0	0	1
0x00007f3585daa1a5	1	0	1	0	0	0	1
0x00007f3585daa1a6	1	0	1	0	0	0	1
0x00007f3585daa1a7	1	0	1	0	0	0	1
0x00007f3585daa1a8	1	0	1	0	0	0	1
0x00007f3585daa1a9	1	0	1	0	0	0	1
0x00007f3585daa1aa	1	0	1	0	0	0	1
0x00007f3585daa1ab	1	0	1	0	0	0	1
0x00007f3585daa1ac	1	0	1	0	0	0	1
0x00007f3585daa1ad	1	0	1	0	0	0	1
0x00007f3585daa1ae	1	0	1	0	0	0	1
0x00007f3585daa1af	1	0	1	0	0	0	1
0x00007f3585daa1b0	1	0	1	0	0	0	1
0x00007f3585daa1b1	1	0	1	0	0	0	1
0x00007f3585daa1b2	1	0	1	0	0	0	1
0x00007f3585daa1b3	1	0	1	0	0	0	1
0x00007f3585daa1b4	1	0	1	0	0	0	1
0x00007f3585daa1b5	1	0	1	0	0	0	1
0x00007f3585daa1b6	1	0	1	0	0	0	1
0x00007f3585daa1b7	1	0	1	0	0	0	1
0x00007f3585daa1b8	1	0	1	0	0	0	1
0x00007f3585daa1b9	1	0	1	0	0	0	1
0x00007f3585daa1ba	1	0	1	0	0	0	1
0x00007f3585daa1bb	1	0	1	0	0	0	1
0x00007f3585daa1bc	1	0	1	0	0	0	1
0x00007f3585daa1bd	1	0	1	0	0	0	1
0x00007f3585daa1be	1	0	1	0	0	0	1
0x00007f3585daa1bf	1	0	1	0	0	0	1
0x00007f3585daa1c0	1	0	1	0	0	0	1
0x00007f3585daa1c1	1	0	1	0	0	0	1
0x00007f3585daa1c2	1	0	1	0	0	0	1
0x00007f3585daa1c3	1	0	1	0	0	0	1
0x00007f3585daa1c4	1	0	1	0	0	0	1
0x00007f3585daa1c5	1	0	1	0	0	0	1
0x00007f3585daa1c6	1	0	1	0	0	0	1
0x00007f3585daa1c7	1	0	1	0	0	0	1
0x00007f3585daa1c8	1	0	1	0	0	0	1
0x00007f3585daa1c9	1	0	1	0	0	0	1
0x00007f3585daa1ca	1	0	1	0	0	0	1
0x00007f3585daa1cb	1	0	1	0	0	0	1
0x00007f3585daa1cc	1	0	1	0	0	0	1
0x00007f3585daa1cd	1	0	1	0	0	0	1
0x00007f3585daa1ce	1	0	1	0	0	0	1
0x00007f3585daa1cf	1	0	1	0	0	0	1
0x00007f3585daa1d0	1	0	1	0	0	0	1
0x00007f3585daa1fc	1	0	1	0	0	0	1
0x00007f3585daa1fd	1	0	1	0	0	0	1
0x00007f3585daa1fe	1	0	1	0	0	0	1
0x00007f3585daa1ff	1	0	1	0	0	0	1
0x00007f3585daa200	1	0	1	0	0	0	1
0x00007f3585daa201	1	0	1	0	0	0	1
0x00007f3585daa202	1	0	1	0	0	0	1
0x00007f3585daa203	1	0	1	0	0	0	1
0x00007f3585daa204	1	0	1	0	0	0	1
0x00007f3585daa205	1	0	1	0	0	0	1
0x00007f3585daa206	1	0	1	0	0	0	1
0x00007f3585daa207	1	0	1	0	0	0	1
0x00007f3585daa208	1	0	1	0	0	0	1
0x00007f3585daa209	1	0	1	0	0	0	1
0x00007f3585daa20a	1	0	1	0	0	0	1
0x00007f3585daa20b	1	0	1	0	0	0	1
0x00007f3585daa20c	1	0	1	0	0	0	1
0x00007f3585daa20d	1	0	1	0	0	0	1
0x00007f3585daa20e	1	0	1	0	0	0	1
0x00007f3585daa20f	1	0	1	0	0	0	1
0x00007f3585daa210	1	0	1	0	0	0	1
0x00007f3585daa211	1	0	1	0	0	0	1
0x00007f3585daa212	1	0	1	0	0	0	1
0x00007f3585daa213	1	0	1	0	0	0	1
0x00007f3585daa214	1	0	1	0	0	0	1
0x00007f3585daa215	1	0	1	0	0	0	1
0x00007f3585daa216	1	0	1	0	0	0	1
0x00007f3585daa217	1	0	1	0	0	0	1
0x00007f3585daa218	1	0	1	0	0	0	1
0x00007f3585daa219	1	0	1	0	0	0	1
0x00007f3585daa21a	1	0	1	0	0	0	1
0x00007f3585daa21b	1	0	1	0	0	0	1
0x00007f3585daa21c	1	0	1	0	0	0	1
0x00007f3585daa21d	1	0	1	0	0	0	1
0x00007f3585daa21e	1	0	1	0	0	0	1
0x00007f3585daa21f	1	0	1	0	0	0	1
0x00007f3585daa220	1	0	1	0	0	0	1
0x00007f3585daa221	1	0	1	0	0	0	1
0x00007f3585daa222	1	0	1	0	0	0	1
0x00007f3585daa223	1	0	1	0	0	0	1
0x00007f3585daa224	1	0	1	0	0	0	1
0x00007f3585daa225	1	0	1	0	0	0	1
0x00007f3585daa226	1	0	1	0	0	0	1
0x00007f3585daa227	1	0	1	0	0	0	1
0x00007f3585daa228	1	0	1	0	0	0	1
0x00007f3585daa229	1	0	1	0	0	0	1
0x00007f3585daa22a	1	0	1	0	0	0	1
0x00007f3585daa22b	1	0	1	0	0	0	1
0x00007f3585daa22c	1	0	1	0	0	0	1
0x00007f3585daa22d	1	0	1	0	0	0	1
0x00007f3585daa22e	1	0	1	0	0	0	1
0x00007f3585daa22f	1	0	1	0	0	0	1
0x00007f3585daa230	1	0	1	0	0	0	1
0x00007f3585daa231	1	0	1	0	0	0	1
0x00007f3585daa232	1	0	1	0	0	0	1
0x00007f3585daa233	1	0	1	0	0	0	1
0x00007f3585daa234	1	0	1	0	0	0	1
0x00007f3585daa235	1	0	1	0	0	0	1
0x00007f3585daa236	1	0	1	0	0	0	1
0x00007f3585daa237	1	0	1	0	0	0	1
0x00007f3585daa238	1	0	1	0	0	0	1
0x00007f3585daa239	1	0	1	0	0	0	1
0x00007f3585daa23a	1	0	1	0	0	0	1
0x00007f3585daa23b	1	0	1	0	0	0	1
0x00007f3585daa23c	1	0	1	0	0	0	1
0x00007f3585daa23d	1	0	1	0	0	0	1
0x00007f3585daa23e	1	0	1	0	0	0	1
0x00007f3585daa23f	1	0	1	0	0	0	1
0x00007f3585daa240	1	0	1	0	0	0	1
0x00007f3585daa241	1	0	1	0	0	0	1
0x00007f3585daa242	1	0	1	0	0	0	1
0x00007f3585daa243	1	0	1	0	0	0	1
0x00007f3585daa244	1	0	1	0	0	0	1
0x00007f3585daa245	1	0	1	0	0	0	1
0x00007f3585daa246	1	0	1	0	0	0	1
0x00007f3585daa247	1	0	1	0	0	0	1
0x00007f3585daa248	1	0	1	0	0	0	1
0x00007f3585daa249	1	0	1	0	0	0	1
0x00007f3585daa24a	1	0	1	0	0	0	1
0x00007f3585daa24b	1	0	1	0	0	0	1
0x00007f3585daa24c	1	0	1	0	0	0	1
0x00007f3585daa24d	1	0	1	0	0	0	1
0x00007f3585daa24e	1	0	1	0	0	0	1
0x00007f3585daa24f	1	0	1	0	0	0	1
0x00007f3585daa250	1	0	1	0	0	0	1
0x00007f3585daa251	1	0	1	0	0	0	1
0x00007f3585daa252	1	0	1	0	0	0	1
0x00007f3585daa253	1	0	1	0	0	0	1
0x00007f3585daa254	1	0	1	0	0	0	1
0x00007f3585daa255	1	0	1	0	0	0	1
0x00007f3585daa256	1	0	1	0	0	0	1
0x00007f3585daa257	1	0	1	0	0	0	1
0x00007f3585daa258	1	0	1	0	0	0	1
0x00007f3585daa259	1	0	1	0	0	0	1
0x00007f3585daa25a	1	0	1	0	0	0	1
0x00007f3585daa25b	1	0	1	0	0	0	1
0x00007f3585daa25c	1	0	1	0	0	0	1
0x00007f3585daa25d	1	0	1	0	0	0	1
0x00007f3585daa25e	1	0	1	0	0	0	1
0x00007f3585daa25f	1	0	1	0	0	0	1
0x00007f3585daa260	1	0	1	0	0	0	1
0x00007f3585daa261	1	0	1	0	0	0	1
0x00007f3585daa262	1	0	1	0	0	0	1
0x00007f3585daa263	1	0	1	0	0	0	1
0x00007f3585daa264	1	0	1	0	0	0	1
0x00007f3585daa265	1	0	1	0	0	0	1
0x00007f3585daa266	1	0	1	0	0	0	1
0x00007f3585daa267	1	0	1	0	0	0	1
0x00007f3585daa268	1	0	1	0	0	0	1
0x00007f3585daa269	1	0	1	0	0	0	1
0x00007f3585daa26a	1	0	1	0	0	0	1
0x00007f3585daa26b	1	0	1	0	0	0	1
0x00007f3585daa26c	1	0	1	0	0	0	1
0x00007f3585daa26d	1	0	1	0	0	0	1
0x00007f3585daa26e	1	0	1	0	0	0	1
0x00007f358526a142	1	0	1	0	0	0	1
0x00007f3585daa26f	1	0	1	0	0	0	1
0x00007f358526a143	1	0	1	0	0	0	1
0x00007f35860da2c4	5	0	4	1	0	0	5
0x00007f3585daa270	1	0	1	0	0	0	1
0x00007f358526a144	1	0	1	0	0	0	1
0x00007f3585daa271	1	0	1	0	0	0	1
0x00007f358526a145	1	0	1	0	0	0	1
0x00007f3585daa272	1	0	1	0	0	0	1
0x00007f358526a146	1	0	1	0	0	0	1
0x00007f3585daa273	1	0	1	0	0	0	1
0x00007f358526a147	1	0	1	0	0	0	1
0x00007f3585daa274	1	0	1	0	0	0	1
0x00007f358526a148	1	0	1	0	0	0	1
0x00007f3585daa275	1	0	1	0	0	0	1
0x00007f358526a149	1	0	1	0	0	0	1
0x00007f3585daa276	1	0	1	0	0	0	1
0x00007f358526a14a	1	0	1	0	0	0	1
0x00007f3585daa277	1	0	1	0	0	0	1
0x00007f358526a14b	1	0	1	0	0	0	1
0x00007f3585daa278	1	0	1	0	0	0	1
0x00007f358526a14c	1	0	1	0	0	0	1
0x00007f3585daa279	1	0	1	0	0	0	1
0x00007f358526a14d	1	0	1	0	0	0	1
0x00007f3585daa27a	1	0	1	0	0	0	1
0x00007f358526a14e	1	0	1	0	0	0	1
0x00007f3585daa27b	1	0	1	0	0	0	1
0x00007f358526a14f	1	0	1	0	0	0	1
0x00007f3585daa27c	1	0	1	0	0	0	1
0x00007f3585daa27d	1	0	1	0	0	0	1
0x00007f3585daa27e	1	0	1	0	0	0	1
0x00007f3585daa27f	1	0	1	0	0	0	1
0x00007f3585daa280	1	0	1	0	0	0	1
0x00007f3585daa281	1	0	1	0	0	0	1
0x00007f3585daa282	1	0	1	0	0	0	1
0x00007f3585daa283	1	0	1	0	0	0	1
0x00007f3585daa284	1	0	1	0	0	0	1
0x00007f3585daa285	1	0	1	0	0	0	1
0x00007f3585daa286	1	0	1	0	0	0	1
0x00007f3585daa287	1	0	1	0	0	0	1
0x00007f3585daa288	1	0	1	0	0	0	1
0x00007f3585daa289	1	0	1	0	0	0	1
0x00007f3585daa28a	1	0	1	0	0	0	1
0x00007f3585daa28b	1	0	1	0	0	0	1
0x00007f3585daa28c	1	0	1	0	0	0	1
0x00007f3585daa28d	1	0	1	0	0	0	1
0x00007f3585daa28e	1	0	1	0	0	0	1
0x00007f3585daa28f	1	0	1	0	0	0	1
0x00007f3585daa290	1	0	1	0	0	0	1
0x00007f3585daa291	1	0	1	0	0	0	1
0x00007f3585daa292	1	0	1	0	0	0	1
0x00007f3585daa293	1	0	1	0	0	0	1
0x00007f3585daa294	1	0	1	0	0	0	1
0x00007f3585daa295	1	0	1	0	0	0	1
0x00007f3585daa296	1	0	1	0	0	0	1
0x00007f3585daa297	1	0	1	0	0	0	1
0x00007f3585daa298	1	0	1	0	0	0	1
0x00007f3585daa299	1	0	1	0	0	0	1
0x00007f3585daa29a	1	0	1	0	0	0	1
0x00007f3585daa29b	1	0	1	0	0	0	1
0x00007f3585daa29c	1	0	1	0	0	0	1
0x00007f3585daa29d	1	0	1	0	0	0	1
0x00007f3585daa29e	1	0	1	0	0	0	1
0x00007f3585daa29f	1	0	1	0	0	0	1
0x00007f3585daa2a0	1	0	1	0	0	0	1
0x00007f3585daa2a1	1	0	1	0	0	0	1
0x00007f3585daa2a2	1	0	1	0	0	0	1
0x00007f3585daa2a3	1	0	1	0	0	0	1
0x00007f3585daa2a4	1	0	1	0	0	0	1
0x00007f358526a185	1	0	0	1	0	0	1
0x00007f358526a186	1	0	1	0	0	0	1
0x00007f358526a187	1	0	1	0	0	0	1
0x00007f358526a188	1	0	1	0	0	0	1
0x00007f358526a189	1	0	1	0	0	0	1
0x00007f358526a18a	1	0	1	0	0	0	1
0x00007f358526a18b	1	0	1	0	0	0	1
0x00007f358526a18c	1	0	1	0	0	0	1
0x00007f358526a18d	1	0	1	0	0	0	1
0x00007f358526a18e	1	0	1	0	0	0	1
0x00007f358526a18f	1	0	1	0	0	0	1
0x00007f358526a190	1	0	1	0	0	0	1
0x00007f3585daa302	1	0	1	0	0	0	1
0x00007f3585daa303	1	0	1	0	0	0	1
0x00007f3585daa304	1	0	1	0	0	0	1
0x00007f3585daa305	1	0	1	0	0	0	1
0x00007f3585daa306	1	0	1	0	0	0	1
0x00007f3585daa307	1	0	1	0	0	0	1
0x00007f3585daa308	1	0	1	0	0	0	1
0x00007f3585daa309	1	0	1	0	0	0	1
0x00007f3585daa30a	1	0	1	0	0	0	1
0x00007f3585daa30b	1	0	1	0	0	0	1
0x00007f3585daa30c	1	0	1	0	0	0	1
0x00007f3585daa30d	1	0	1	0	0	0	1
0x00007f3585daa30e	1	0	1	0	0	0	1
0x00007f3585daa30f	1	0	1	0	0	0	1
0x00007f3585daa310	1	0	1	0	0	0	1
0x00007f3585daa311	1	0	1	0	0	0	1
0x00007f3585daa312	1	0	1	0	0	0	1
0x00007f3585daa313	1	0	1	0	0	0	1
0x00007f3585daa314	1	0	1	0	0	0	1
0x00007f3585daa315	1	0	1	0	0	0	1
0x00007f3585daa316	1	0	1	0	0	0	1
0x00007f3585daa317	1	0	1	0	0	0	1
0x00007f3585daa318	1	0	1	0	0	0	1
0x00007f3585daa319	1	0	1	0	0	0	1
0x00007f3585daa31a	1	0	1	0	0	0	1
0x00007f3585daa31b	1	0	1	0	0	0	1
0x00007f3585daa31c	1	0	1	0	0	0	1
0x00007f3585daa31d	1	0	1	0	0	0	1
0x00007f3585daa31e	1	0	1	0	0	0	1
0x00007f3585daa31f	1	0	0	1	0	0	1
0x00007f3585daa320	1	0	1	0	0	0	1
0x00007f3585daa321	1	0	1	0	0	0	1
0x00007f3585daa322	1	0	1	0	0	0	1
0x00007f3585daa323	1	0	1	0	0	0	1
0x00007f3585daa324	1	0	1	0	0	0	1
0x00007f3585daa325	1	0	1	0	0	0	1
0x00007f3585daa326	1	0	1	0	0	0	1
0x00007f3585daa327	1	0	1	0	0	0	1
0x00007f3585daa328	1	0	1	0	0	0	1
0x00007f3585daa329	1	0	1	0	0	0	1
0x00007f3585daa32a	1	0	1	0	0	0	1
0x00007f3585daa32b	1	0	1	0	0	0	1
0x00007f3585daa32c	1	0	1	0	0	0	1
0x00007f3585daa32d	1	0	1	0	0	0	1
0x00007f3585daa32e	1	0	1	0	0	0	1
0x00007f3585daa32f	1	0	1	0	0	0	1
0x00007f3585daa330	1	0	1	0	0	0	1
0x00007f3585daa331	1	0	1	0	0	0	1
0x00007f3585daa332	1	0	1	0	0	0	1
0x00007f3585daa333	1	0	1	0	0	0	1
0x00007f3585daa334	1	0	1	0	0	0	1
0x00007f3585daa335	1	0	1	0	0	0	1
0x00007f3585daa336	1	0	1	0	0	0	1
0x00007f3585daa337	1	0	1	0	0	0	1
0x00007f3585daa338	1	0	1	0	0	0	1
0x00007f3585daa339	1	0	1	0	0	0	1
0x00007f3585daa33a	1	0	1	0	0	0	1
0x00007f3585daa33b	1	0	1	0	0	0	1
0x00007f3585daa33c	1	0	1	0	0	0	1
0x00007f3585daa33d	1	0	1	0	0	0	1
0x00007f3585daa33e	1	0	1	0	0	0	1
0x00007f3585daa33f	1	0	1	0	0	0	1
0x00007f3585daa340	1	0	1	0	0	0	1
0x00007f3585daa341	1	0	1	0	0	0	1
0x00007f3585daa342	1	0	1	0	0	0	1
0x00007f3585daa343	1	0	1	0	0	0	1
0x00007f3585daa344	1	0	1	0	0	0	1
0x00007f3585daa345	1	0	1	0	0	0	1
0x00007f3585daa346	1	0	1	0	0	0	1
0x00007f3585daa347	1	0	1	0	0	0	1
0x00007f3585daa348	1	0	1	0	0	0	1
0x00007f3585daa349	1	0	1	0	0	0	1
0x00007f3585daa34a	1	0	1	0	0	0	1
0x00007f3585daa34b	1	0	1	0	0	0	1
0x00007f3585daa34c	1	0	1	0	0	0	1
0x00007f3585daa34d	1	0	1	0	0	0	1
0x00007f3585daa34e	1	0	1	0	0	0	1
0x00007f3585daa34f	1	0	1	0	0	0	1
0x00007f3585daa350	1	0	1	0	0	0	1
0x00007f3585daa351	1	0	1	0	0	0	1
0x00007f3585daa352	1	0	1	0	0	0	1
0x00007f3585daa353	1	0	1	0	0	0	1
0x00007f3585daa354	1	0	1	0	0	0	1
0x00007f3585daa355	1	0	1	0	0	0	1
0x00007f3585daa356	1	0	1	0	0	0	1
0x00007f3585daa357	1	0	1	0	0	0	1
0x00007f3585daa358	1	0	1	0	0	0	1
0x00007f3585daa359	1	0	1	0	0	0	1
0x00007f3585daa35a	1	0	1	0	0	0	1
0x00007f3585daa35b	1	0	1	0	0	0	1
0x00007f3585daa35c	1	0	1	0	0	0	1
0x00007f3585daa35d	1	0	1	0	0	0	1
0x00007f3585daa35e	1	0	1	0	0	0	1
0x00007f3585daa35f	1	0	1	0	0	0	1
0x00007f3585daa360	1	0	1	0	0	0	1
0x00007f3585daa361	1	0	1	0	0	0	1
0x00007f3585daa362	1	0	1	0	0	0	1
0x00007f3585daa363	1	0	1	0	0	0	1
0x00007f3585daa364	1	0	1	0	0	0	1
0x00007f3585daa365	1	0	1	0	0	0	1
0x00007f3585daa366	1	0	1	0	0	0	1
0x00007f3585daa367	1	0	1	0	0	0	1
0x00007f3585daa368	1	0	1	0	0	0	1
0x00007f3585daa369	1	0	1	0	0	0	1
0x00007f3585daa36a	1	0	1	0	0	0	1
0x00007f3585daa36b	1	0	1	0	0	0	1
0x00007f3585daa36c	1	0	1	0	0	0	1
0x00007f3585daa36d	1	0	1	0	0	0	1
0x00007f3585daa36e	1	0	1	0	0	0	1
0x00007f3585daa36f	1	0	1	0	0	0	1
0x00007f3585daa370	1	0	1	0	0	0	1
0x00007f3585daa371	1	0	1	0	0	0	1
0x00007f3585daa372	1	0	1	0	0	0	1
0x00007f3585daa373	1	0	1	0	0	0	1
0x00007f3585daa374	1	0	1	0	0	0	1
0x00007f3585daa375	1	0	1	0	0	0	1
0x00007f3585daa376	1	0	1	0	0	0	1
0x00007f3585daa377	1	0	1	0	0	0	1
0x00007f358526a25c	5	0	5	0	0	0	5
0x00007f358526a25d	5	0	5	0	0	0	5
0x00007f358526a25e	5	0	5	0	0	0	5
0x00007f358526a25f	5	0	5	0	0	0	5
0x00007f358526a260	5	0	5	0	0	0	5
0x00007f358526a2ea	1	0	1	0	0	0	1
0x00007f358526a2eb	1	0	1	0	0	0	1
0x00007f358526a2ec	1	0	1	0	0	0	1
0x00007f358526a2ed	1	0	1	0	0	0	1
0x00007f358526a2ee	1	0	1	0	0	0	1
0x00007f358526a2ef	1	0	1	0	0	0	1
0x00007f358526a2f0	1	0	1	0	0	0	1
0x00007f358526a2f1	1	0	1	0	0	0	1
0x00007f358526a2f2	1	0	1	0	0	0	1
0x00007f358526a3a7	1	0	1	0	0	0	1
0x00007f358526a3a8	1	0	1	0	0	0	1
0x00007f358526a3a9	1	0	1	0	0	0	1
0x00007f358526a3aa	1	0	1	0	0	0	1
0x00007f358526a3ab	1	0	1	0	0	0	1
0x00007f358526a3ac	1	0	1	0	0	0	1
0x00007f358526a3ad	1	0	1	0	0	0	1
0x00007f358526a3ae	1	0	1	0	0	0	1
0x00007f358526a3af	1	0	1	0	0	0	1
0x00007f358526a3b0	1	0	1	0	0	0	1
0x00007f358526a3b1	1	0	1	0	0	0	1
0x00007f358526a3f4	1	0	1	0	0	0	1
0x00007f358526a3f5	1	0	1	0	0	0	1
0x00007f358526a3f6	1	0	1	0	0	0	1
0x00007f358526a3f7	1	0	1	0	0	0	1
0x00007f358526a3f8	1	0	1	0	0	0	1
0x00007f358526a3f9	1	0	1	0	0	0	1
0x00007f358526a3fa	1	0	1	0	0	0	1
0x00007f358526a3fb	1	0	1	0	0	0	1
0x00007f358526a3fc	1	0	1	0	0	0	1
0x00007f358526a3fd	1	0	1	0	0	0	1
0x00007f358526a3fe	1	0	1	0	0	0	1
0x00007f358526a3ff	1	0	1	0	0	0	1
0x00007f358526a400	1	0	1	0	0	0	1
0x00007f358526a401	1	0	1	0	0	0	1
0x00007f358586a520	1	0	1	0	0	0	1
0x00007f358586a524	4	0	4	0	0	0	4
0x00007f358586a525	1	0	1	0	0	0	1
0x00007f358586a526	1	0	1	0	0	0	1
0x00007f358586a528	2	0	2	0	0	0	2
0x00007f358526a4b0	1	0	1	0	0	0	1
0x00007f358526a4b1	1	0	1	0	0	0	1
0x00007f358526a4b2	1	0	1	0	0	0	1
0x00007f358526a4b3	1	0	1	0	0	0	1
0x00007f358526a4b4	1	0	1	0	0	0	1
0x00007f358526a4b5	1	0	1	0	0	0	1
0x00007f358526a4b6	1	0	1	0	0	0	1
0x00007f358526a4e8	2	0	2	0	0	0	2
0x00007f358526a4e9	2	0	2	0	0	0	2
0x00007f358526a4ea	2	0	2	0	0	0	2
0x00007f358526a4eb	2	0	2	0	0	0	2
0x00007f358526a4ec	2	0	2	0	0	0	2
0x00007f358526a4ed	2	0	2	0	0	0	2
0x00007f358526a4ee	2	0	2	0	0	0	2
0x00007f358526a4ef	2	0	2	0	0	0	2
0x00007f358526a4f0	2	0	2	0	0	0	2
0x00007f358526a4f1	2	0	2	0	0	0	2
0x00007f358526a4f2	2	0	2	0	0	0	2
0x00007f358526a4f3	2	0	2	0	0	0	2
0x00007f358526a4f4	2	0	2	0	0	0	2
0x00007f358586a701	1	0	1	0	0	0	1
0x00007f358586a702	1	0	1	0	0	0	1
0x00007f358586a703	1	0	1	0	0	0	1
0x00007f358586a704	1	0	1	0	0	0	1
0x00007f358586a705	1	0	1	0	0	0	1
0x00007f358586a706	1	0	1	0	0	0	1
0x00007f358586a707	1	0	1	0	0	0	1
0x00007f358586a708	1	0	1	0	0	0	1
0x00007f358586a709	1	0	1	0	0	0	1
0x00007f358586a70a	1	0	1	0	0	0	1
0x00007f358586a70b	1	0	1	0	0	0	1
0x00007f358586a70c	1	0	1	0	0	0	1
0x00007f358586a70d	1	0	1	0	0	0	1
0x00007f358586a70e	1	0	1	0	0	0	1
0x00007f358586a70f	1	0	1	0	0	0	1
0x00007f358586a710	1	0	1	0	0	0	1
0x00007f358586a711	1	0	1	0	0	0	1
0x00007f358586a712	1	0	1	0	0	0	1
0x00007f358586a713	1	0	1	0	0	0	1
0x00007f358586a714	1	0	1	0	0	0	1
0x00007f358586a715	1	0	1	0	0	0	1
0x00007f358586a716	1	0	1	0	0	0	1
0x00007f358586a717	1	0	1	0	0	0	1
0x00007f358586a718	1	0	1	0	0	0	1
0x00007f358586a719	1	0	1	0	0	0	1
0x00007f358586a71a	1	0	1	0	0	0	1
0x00007f358586a71b	1	0	1	0	0	0	1
0x00007f358586a71c	1	0	1	0	0	0	1
0x00007f358586a71d	1	0	1	0	0	0	1
0x00007f358586a71e	1	0	1	0	0	0	1
0x00007f358586a71f	1	0	1	0	0	0	1
0x00007f358586a720	1	0	1	0	0	0	1
0x00007f358586a721	1	0	1	0	0	0	1
0x00007f358586a722	1	0	1	0	0	0	1
0x00007f358586a723	1	0	1	0	0	0	1
0x00007f358586a724	1	0	1	0	0	0	1
0x00007f358586a725	1	0	1	0	0	0	1
0x00007f358586a726	1	0	1	0	0	0	1
0x00007f358586a727	1	0	1	0	0	0	1
0x00007f358586a728	1	0	1	0	0	0	1
0x00007f358586a729	1	0	1	0	0	0	1
0x00007f358586a72a	1	0	1	0	0	0	1
0x00007f358586a72b	1	0	1	0	0	0	1
0x00007f358586a72c	1	0	1	0	0	0	1
0x00007f358586a72d	1	0	1	0	0	0	1
0x00007f358586a72e	1	0	1	0	0	0	1
0x00007f358586a72f	1	0	1	0	0	0	1
0x00007f358586a730	1	0	1	0	0	0	1
0x00007f358586a731	1	0	1	0	0	0	1
0x00007f358586a732	1	0	1	0	0	0	1
0x00007f358586a733	1	0	1	0	0	0	1
0x00007f358586a734	1	0	1	0	0	0	1
0x00007f358586a735	1	0	1	0	0	0	1
0x00007f358586a736	1	0	1	0	0	0	1
0x00007f358586a737	1	0	1	0	0	0	1
0x00007f358586a738	1	0	1	0	0	0	1
0x00007f358586a739	1	0	1	0	0	0	1
0x00007f358586a73a	1	0	1	0	0	0	1
0x00007f358586a73b	1	0	1	0	0	0	1
0x00007f358586a73c	1	0	1	0	0	0	1
0x00007f358586a73d	1	0	1	0	0	0	1
0x00007f358586a73e	1	0	1	0	0	0	1
0x00007f358586a73f	1	0	1	0	0	0	1
0x00007f358586a740	1	0	1	0	0	0	1
0x00007f358586a741	1	0	1	0	0	0	1
0x00007f358586a742	1	0	1	0	0	0	1
0x00007f358586a743	1	0	1	0	0	0	1
0x00007f358586a744	1	0	1	0	0	0	1
0x00007f358586a745	1	0	1	0	0	0	1
0x00007f358586a746	4	0	4	0	0	0	4
